omega,n_sites,n_taxa,rep,branch,NOE,pvalue,ICEnorm,is_fg
1.25,500,8,10,F,-0.02430555555555556,0.66,0.1962080732913184,False
1.25,500,8,10,G,0.06194444444444445,0.32,0.19413904588156006,False
1.25,500,8,10,H,-0.1593055555555556,0.96,0.18860702008327096,False
1.25,500,8,11,A,-0.054444444444444476,0.68,0.18946399377789866,True
1.25,500,8,11,B,-0.05944444444444443,0.7,0.19483185612341183,False
1.25,500,8,11,C,-0.08069444444444447,0.62,0.1993637642447272,False
1.25,500,8,11,D,-0.051944444444444446,0.66,0.18765662182840603,False
1.25,500,8,11,E,-0.14819444444444446,0.86,0.16697702584635357,False
1.25,500,8,11,F,0.10680555555555554,0.14,0.1944983060321676,False
1.25,500,8,11,G,0.15055555555555555,0.14,0.19176557431882077,False
1.25,500,8,11,H,0.030555555555555558,0.36,0.2025841922220774,False
1.25,500,8,12,A,0.10388888888888889,0.46,0.19884640297302,True
1.25,500,8,12,B,0.1288888888888889,0.2,0.20649513117149004,False
1.25,500,8,12,C,-0.11361111111111113,0.88,0.16941062959493744,False
1.25,500,8,12,D,0.10638888888888888,0.34,0.21549433552178424,False
1.25,500,8,12,E,0.06263888888888888,0.36,0.2186169348370132,False
1.25,500,8,12,F,-0.014861111111111117,0.74,0.16994473048539366,False
1.25,500,8,12,G,-0.06986111111111112,0.74,0.17652990863299997,False
1.25,500,8,12,H,-0.14236111111111116,0.88,0.1749066108838205,False
1.25,500,8,13,A,-0.12375,0.9,0.1794815278159858,True
1.25,500,8,13,B,-0.021249999999999998,0.42,0.20753197730696413,False
1.25,500,8,13,C,-0.14625,0.94,0.19021846196309375,False
1.25,500,8,13,D,0.1375,0.16,0.21557193165170968,False
1.25,500,8,13,E,-0.04374999999999999,0.58,0.1783569125983205,False
1.25,500,8,13,F,-0.11875000000000002,0.78,0.19784974502116065,False
1.25,500,8,13,G,0.1875,0.04,0.2022522680670642,False
1.25,500,8,13,H,0.03,0.54,0.20123078084749818,False
1.25,500,8,14,A,0.15944444444444442,0.12,0.2134842854250795,True
1.25,500,8,14,B,-0.11805555555555557,0.66,0.17275500028496074,False
1.25,500,8,14,C,0.023194444444444434,0.26,0.20000569050546516,False
1.25,500,8,14,D,0.024444444444444418,0.32,0.19718994258529043,False
1.25,500,8,14,E,-0.06430555555555556,0.62,0.1807916191860155,False
1.25,500,8,14,F,0.13319444444444445,0.06,0.18570581906490682,False
1.25,500,8,14,G,-0.03805555555555555,0.58,0.18260133750000337,False
1.25,500,8,14,H,-0.04055555555555556,0.68,0.19755410260683054,False
1.25,500,8,15,A,-0.20486111111111116,0.96,0.1955958962494603,True
1.25,500,8,15,B,-0.15361111111111111,0.88,0.1742995240213641,False
1.25,500,8,15,C,0.03013888888888888,0.42,0.19617198850517392,False
1.25,500,8,15,D,0.1176388888888889,0.22,0.19826971435302376,False
1.25,500,8,15,E,-0.05361111111111113,0.74,0.16637926609161727,False
1.25,500,8,15,F,-0.07861111111111112,0.7,0.178592426014178,False
1.25,500,8,15,G,0.14888888888888893,0.08,0.20872241445588996,False
1.25,500,8,15,H,0.026388888888888885,0.46,0.21279255460728957,False
1.25,500,8,16,A,0.03777777777777777,0.22,0.18677142397812044,True
1.25,500,8,16,B,0.04652777777777778,0.2,0.19106487651328552,False
1.25,500,8,16,C,-0.0034722222222222376,0.42,0.19062367182293824,False
1.25,500,8,16,D,0.0077777777777777515,0.48,0.19266647443281454,False
1.25,500,8,16,E,-0.04847222222222223,0.62,0.1827772500836692,False
1.25,500,8,16,F,0.026527777777777782,0.36,0.2255014987221281,False
1.25,500,8,16,G,-0.019722222222222224,0.48,0.19701035176787973,False
1.25,500,8,16,H,0.11277777777777778,0.12,0.22471561245601404,False
1.25,500,8,17,A,-0.08027777777777781,0.62,0.1827336572888882,True
1.25,500,8,17,B,0.06972222222222221,0.26,0.1947557032556872,False
1.25,500,8,17,C,-0.0865277777777778,0.64,0.21640591503405907,False
1.25,500,8,17,D,0.16722222222222222,0.02,0.2119533637266975,False
1.25,500,8,17,E,0.07222222222222219,0.22,0.20495238079871564,False
1.25,500,8,17,F,0.12097222222222224,0.2,0.2264619002921918,False
1.25,500,8,17,G,-0.10277777777777776,0.8,0.19366331194901562,False
1.25,500,8,17,H,-0.015277777777777779,0.44,0.19660731606019924,False
1.25,500,8,18,A,-0.18541666666666667,0.98,0.16876194516478668,True
1.25,500,8,18,B,0.13958333333333334,0.2,0.19984986648932862,False
1.25,500,8,18,C,0.03208333333333333,0.66,0.20539436247327356,False
1.25,500,8,18,D,0.16083333333333333,0.12,0.19253166326094184,False
1.25,500,8,18,E,-0.025416666666666685,0.64,0.20755028767404843,False
1.25,500,8,18,F,0.02458333333333334,0.48,0.20540450531200416,False
1.25,500,8,18,G,-0.04416666666666669,0.78,0.19230519644629193,False
1.25,500,8,18,H,-0.04416666666666663,0.62,0.21973082579025896,False
1.25,500,8,19,A,-0.07027777777777777,0.5,0.21689757994312706,True
1.25,500,8,19,B,-0.20027777777777775,0.94,0.18461515276279367,False
1.25,500,8,19,C,-0.0377777777777778,0.42,0.22025185499702296,False
1.25,500,8,19,D,0.04222222222222227,0.24,0.20141628166193148,False
1.25,500,8,19,E,-0.020277777777777777,0.44,0.21103278883378043,False
1.25,500,8,19,F,0.0034722222222222238,0.44,0.19566600416317903,False
1.25,500,8,19,G,0.04847222222222221,0.1,0.21439136504861248,False
1.25,500,8,19,H,0.17472222222222222,0.06,0.20851270056352997,False
1.25,1000,8,0,A,-0.03520833333333334,0.46,0.1345051229002812,True
1.25,1000,8,0,B,0.05041666666666668,0.22,0.14943892621988786,False
1.25,1000,8,0,C,0.1610416666666667,0.02,0.149684435295568,False
1.25,1000,8,0,D,-0.14270833333333335,0.94,0.12769883581988165,False
1.25,1000,8,0,E,0.05291666666666668,0.18,0.13651908811500715,False
1.25,1000,8,0,F,0.05104166666666668,0.24,0.1426088630087274,False
1.25,1000,8,0,G,-0.10833333333333332,0.72,0.14416683392197532,False
1.25,1000,8,0,H,0.006666666666666675,0.36,0.14535025810387883,False
1.25,1000,8,1,A,0.30444444444444446,0.0,0.15263601377334668,True
1.25,1000,8,1,B,0.09006944444444444,0.08,0.14636276253259517,False
1.25,1000,8,1,C,-0.15243055555555557,0.92,0.14077048372974418,False
1.25,1000,8,1,D,0.016944444444444456,0.22,0.13989613927464406,False
1.25,1000,8,1,E,-0.1436805555555556,1.0,0.12361879657755917,False
1.25,1000,8,1,F,-0.031805555555555566,0.5,0.14481582865279288,False
1.25,1000,8,1,G,-0.11555555555555558,0.72,0.12891646166997514,False
1.25,1000,8,1,H,0.15444444444444447,0.0,0.14376301605054972,False
1.25,1000,8,2,A,0.08423611111111114,0.12,0.14049398904148933,True
1.25,1000,8,2,B,-0.00013888888888888458,0.52,0.13202523111600514,False
1.25,1000,8,2,C,-0.1776388888888889,0.96,0.14052580520677455,False
1.25,1000,8,2,D,0.026736111111111138,0.28,0.13135023362543666,False
1.25,1000,8,2,E,-0.05201388888888891,0.7,0.1454728348490272,False
1.25,1000,8,2,F,-0.012013888888888886,0.48,0.15134530463337112,False
1.25,1000,8,2,G,-0.02701388888888888,0.58,0.13746250190147255,False
1.25,1000,8,2,H,0.044236111111111115,0.24,0.14088177859511664,False
1.25,1000,8,3,A,-0.04263888888888888,0.58,0.13626175054098574,True
1.25,1000,8,3,B,-0.041388888888888885,0.66,0.13976849934979566,False
1.25,1000,8,3,C,0.035486111111111135,0.34,0.1514489878160096,False
1.25,1000,8,3,D,0.09548611111111115,0.04,0.13531306578303864,False
1.25,1000,8,3,E,-0.009513888888888877,0.54,0.1346165106451345,False
1.25,1000,8,3,F,-0.16763888888888887,0.98,0.1300537044815822,False
1.25,1000,8,3,G,-0.015763888888888883,0.44,0.1421999426451066,False
1.25,1000,8,3,H,-0.13076388888888887,0.92,0.1336324408361501,False
1.25,1000,8,4,A,-0.05729166666666667,0.64,0.143014658393579,True
1.25,1000,8,4,B,-0.00541666666666666,0.38,0.13502596772427347,False
1.25,1000,8,4,C,-0.008541666666666673,0.36,0.14375748101843408,False
1.25,1000,8,4,D,-0.06979166666666665,0.62,0.14028114682422935,False
1.25,1000,8,4,E,0.01395833333333335,0.3,0.15337402590069693,False
1.25,1000,8,4,F,0.13020833333333337,0.06,0.15719872468697024,False
1.25,1000,8,4,G,0.023958333333333356,0.32,0.1459353148711552,False
1.25,1000,8,4,H,-0.0016666666666666392,0.28,0.13501375244309533,False
1.25,1000,8,5,A,0.0016666666666666774,0.5,0.1466981960533552,True
1.25,1000,8,5,B,-0.07020833333333332,0.82,0.12615561500595554,False
1.25,1000,8,5,C,-0.07145833333333332,0.76,0.12650742304868814,False
1.25,1000,8,5,D,-0.06270833333333334,0.78,0.1299450857425627,False
1.25,1000,8,5,E,-0.00708333333333332,0.58,0.1460425747581003,False
1.25,1000,8,5,F,0.003541666666666672,0.42,0.13162761668931275,False
1.25,1000,8,5,G,0.029166666666666667,0.3,0.1367303445259959,False
1.25,1000,8,5,H,0.1135416666666667,0.12,0.14218549466093686,False
1.25,1000,8,6,A,-0.06694444444444442,0.58,0.13473861584106253,True
1.25,1000,8,6,B,-0.028194444444444425,0.4,0.15406634623826798,False
1.25,1000,8,6,C,0.011180555555555569,0.34,0.17347669796734755,False
1.25,1000,8,6,D,-0.01881944444444443,0.56,0.16328596724386768,False
1.25,1000,8,6,E,-0.03631944444444442,0.44,0.14950055096103934,False
1.25,1000,8,6,F,0.03680555555555559,0.14,0.1612722793011485,False
1.25,1000,8,6,G,0.09805555555555555,0.1,0.15683329397409668,False
1.25,1000,8,6,H,-0.050694444444444424,0.6,0.13878339743759333,False
1.25,1000,8,7,A,-0.08902777777777778,0.92,0.13608953201958132,True
1.25,1000,8,7,B,-0.11777777777777777,0.9,0.12265493162970016,False
1.25,1000,8,7,C,0.06972222222222221,0.18,0.1418731814480719,False
1.25,1000,8,7,D,0.13159722222222225,0.1,0.15509869045502672,False
1.25,1000,8,7,E,-0.035277777777777776,0.76,0.12478646885236387,False
1.25,1000,8,7,F,0.10972222222222222,0.1,0.14970212192431331,False
1.25,1000,8,7,G,-0.04777777777777778,0.74,0.13335369491517982,False
1.25,1000,8,7,H,-0.04715277777777778,0.68,0.1366458811542439,False
1.25,1000,8,8,A,0.06444444444444442,0.14,0.1486020895496376,True
1.25,1000,8,8,B,0.06694444444444447,0.14,0.1458066443832252,False
1.25,1000,8,8,C,0.06569444444444449,0.1,0.13928087047268778,False
1.25,1000,8,8,D,-0.024305555555555552,0.42,0.13753008930035263,False
1.25,1000,8,8,E,-0.05493055555555555,0.62,0.13480739003262177,False
1.25,1000,8,8,F,-0.07118055555555557,0.58,0.13461858843358837,False
1.25,1000,8,8,G,-0.12305555555555553,0.78,0.1259293002339305,False
1.25,1000,8,8,H,-0.05055555555555556,0.52,0.13564574640776067,False
1.25,1000,8,9,A,-0.03680555555555555,0.68,0.13570990330457933,True
1.25,1000,8,9,B,0.06131944444444445,0.24,0.14520008013635852,False
1.25,1000,8,9,C,0.08694444444444446,0.26,0.16128038282046595,False
1.25,1000,8,9,D,-0.017430555555555546,0.68,0.1416209757472562,False
1.25,1000,8,9,E,-0.15743055555555557,0.96,0.15838619975113027,False
1.25,1000,8,9,F,-0.012430555555555535,0.58,0.14805389435173952,False
1.25,1000,8,9,G,-0.06805555555555554,0.82,0.14140229280493943,False
1.25,1000,8,9,H,0.06631944444444446,0.2,0.15650947590923278,False
1.25,1000,8,10,A,-0.006319444444444431,0.34,0.14707841508931616,True
